pixel_separation,gt_magnitude_lower_m,gt_magnitude_upper_m,gt_magnitude_bin,variant,pairs,mean_abs_gt_difference_m,local_difference_mae_m,local_difference_rmse_m,local_difference_bias_m,local_difference_pearson,local_difference_spearman,local_difference_sign_agreement,gt_difference_std_m
64,0.1,0.2,0.10-0.20 m,metric_bias_corrected,38428,0.13996609731185594,0.14233286365629347,0.22426607830882925,0.0024152983608585346,0.10715896294495682,0.2476192514343151,0.6145258665556366,0.14247256117888724
64,0.1,0.2,0.10-0.20 m,metric_scale_shift,38428,0.13996609731185594,0.2420323435071729,0.5273800899079456,-0.005616862108546861,0.10012258853429672,0.18094553575888842,0.5943062350369522,0.14247256117888724
64,0.1,0.2,0.10-0.20 m,relative_scale_shift,38428,0.13996609731185594,0.12525096547160622,0.1348096952602865,0.004271143319344464,0.35121652727366043,0.44874444326828433,0.7006089309878214,0.14247256117888724
64,0.2,0.5,0.20-0.50 m,metric_raw,23084,0.2892039670334431,0.2670029374512451,0.3472066641949856,0.021104971677958294,0.19403178570365634,0.4634446516513785,0.7346647028244672,0.2967696233461521
64,0.2,0.5,0.20-0.50 m,metric_bias_corrected,23084,0.2892039670334431,0.2670029309857265,0.34720666442306825,0.021104976222412235,0.19403180540670661,0.4634446304404399,0.7346647028244672,0.2967696233461521
64,0.2,0.5,0.20-0.50 m,metric_scale_shift,23084,0.2892039670334431,0.38087397670233564,0.8561369915459275,0.017226765048791004,0.16209018822840773,0.36664735952037336,0.6961964997400797,0.2967696233461521
64,0.2,0.5,0.20-0.50 m,relative_scale_shift,23084,0.2892039670334431,0.24405891125628945,0.2620572417156745,0.013720240466538096,0.47358696503729814,0.6615058625079704,0.8520620343094785,0.2967696233461521
64,0.5,1.0,0.50-1.00 m,metric_raw,2938,0.6227477237916951,0.5750214311847726,0.614903567684394,0.05147903902016179,0.2465787642284511,0.4625365373982936,0.773995915588836,0.630283069917796
64,0.5,1.0,0.50-1.00 m,metric_bias_corrected,2938,0.6227477237916951,0.5750214230697767,0.6149035587269401,0.051479033177364755,0.24657880697008774,0.46253638909244593,0.773995915588836,0.630283069917796
64,0.5,1.0,0.50-1.00 m,metric_scale_shift,2938,0.6227477237916951,0.5867382202771669,1.0033733741617634,0.03505841236361198,0.22781870644969596,0.4577798722405575,0.773995915588836,0.630283069917796
64,0.5,1.0,0.50-1.00 m,relative_scale_shift,2938,0.6227477237916951,0.5070472633538399,0.5385932551396553,0.040025652956199774,0.6014987838663681,0.6873001704699142,0.9319264805990469,0.630283069917796
64,1.0,inf,1.00+ m,metric_raw,243,1.3486368312757202,1.1826590490929874,1.2480123034866515,0.3469745475078316,0.5319025300781853,0.5164246358694095,0.7818930041152263,1.350056003457969
64,1.0,inf,1.00+ m,metric_bias_corrected,243,1.3486368312757202,1.182659031432352,1.2480122545078929,0.3469745887159811,0.5319027043132487,0.5164246358694095,0.7818930041152263,1.350056003457969
64,1.0,inf,1.00+ m,metric_scale_shift,243,1.3486368312757202,1.0872631543948326,1.3003341789297775,0.32972463756922343,0.4604338756151052,0.4504454993316649,0.7818930041152263,1.350056003457969
64,1.0,inf,1.00+ m,relative_scale_shift,243,1.3486368312757202,1.1375539175276894,1.1888365968726264,0.29457872492786297,0.7172588281073876,0.7993728526554699,0.9300411522633745,1.350056003457969
128,0.0,0.02,0.00-0.02 m,metric_raw,122902,0.009070298388146653,0.055792033882812786,0.10378640560354888,0.008221450493090558,0.02295901267117304,0.03359776802300608,0.5152806512548349,0.011140960633247925
128,0.0,0.02,0.00-0.02 m,metric_bias_corrected,122902,0.009070298388146653,0.05579203888583565,0.10378641135884194,0.008221448725834326,0.022958991307175824,0.03359774205951458,0.5152806512548349,0.011140960633247925
128,0.0,0.02,0.00-0.02 m,metric_scale_shift,122902,0.009070298388146653,0.10832775934018261,0.2968903240615052,0.008449429575358044,0.0028287496496169667,0.01708036749576203,0.5092426014212468,0.011140960633247925
128,0.0,0.02,0.00-0.02 m,relative_scale_shift,122902,0.009070298388146653,0.02184605921638388,0.03855447727826359,4.979193029220404e-05,0.03941388350993349,0.0416259397777401,0.5178555365656202,0.011140960633247925
128,0.02,0.05,0.02-0.05 m,metric_raw,111007,0.0344831153665985,0.0671098335878179,0.13345053624193773,0.008692555913937456,0.05640287601611408,0.08798640319336923,0.5409118343888223,0.035492370996583825
128,0.02,0.05,0.02-0.05 m,metric_bias_corrected,111007,0.0344831153665985,0.06710983021795157,0.13345053394322312,0.008692555198726823,0.05640289449802068,0.08798641902105314,0.5409118343888223,0.035492370996583825
128,0.02,0.05,0.02-0.05 m,metric_scale_shift,111007,0.0344831153665985,0.14423297957956838,0.35857303199563034,0.00988955560757555,0.023905716910918928,0.043713977761020484,0.521003179979641,0.035492370996583825
128,0.02,0.05,0.02-0.05 m,relative_scale_shift,111007,0.0344831153665985,0.0412081768505273,0.05374939722276584,0.0013222374506666897,0.1270831039945376,0.1430192594562317,0.5526228075706937,0.035492370996583825
128,0.05,0.1,0.05-0.10 m,metric_raw,72054,0.07244761741194104,0.09954731680191628,0.2082655835126623,0.011716516944336137,0.05996821108484403,0.11649605596023871,0.5569572820384712,0.07362917421089352
128,0.05,0.1,0.05-0.10 m,metric_bias_corrected,72054,0.07244761741194104,0.09954731620631653,0.20826558302813072,0.011716513271471026,0.05996822522461356,0.11649606132778098,0.5569572820384712,0.07362917421089352
128,0.05,0.1,0.05-0.10 m,metric_scale_shift,72054,0.07244761741194104,0.22448240533691563,0.525004796857154,0.021295642543071334,0.05621911403186795,0.10114561917849152,0.5446054348127793,0.07362917421089352
128,0.05,0.1,0.05-0.10 m,relative_scale_shift,72054,0.07244761741194104,0.07122491826012353,0.08489567442102382,0.0038437858543636356,0.24025444459792902,0.2855498714505645,0.620215394010048,0.07362917421089352
128,0.1,0.2,0.10-0.20 m,metric_raw,48972,0.14002277449358816,0.15468961657685587,0.2799836138249658,0.011206727898180275,0.09377125049670379,0.22636140832278678,0.6059585069019031,0.1426258450373109
128,0.1,0.2,0.10-0.20 m,metric_bias_corrected,48972,0.14002277449358816,0.15468961655251354,0.2799836168920828,0.01120673029833464,0.09377123386816742,0.22636137412264853,0.6059585069019031,0.1426258450373109
128,0.1,0.2,0.10-0.20 m,metric_scale_shift,48972,0.14002277449358816,0.3121880176730827,0.6674574558632203,0.013374451259708693,0.07639924951309439,0.15211743166279276,0.577922077922078,0.1426258450373109
128,0.1,0.2,0.10-0.20 m,relative_scale_shift,48972,0.14002277449358816,0.1236757844976182,0.13979596018199555,0.004902212056791939,0.35541793707630515,0.44416918864407023,0.6981132075471698,0.1426258450373109
128,0.2,0.5,0.20-0.50 m,metric_raw,37984,0.29796653689711455,0.27525019761184333,0.5067317679975767,-0.004051968003383884,0.18549047098074203,0.5090225448324478,0.7633477253580455,0.30650314672734896
128,0.2,0.5,0.20-0.50 m,metric_bias_corrected,37984,0.29796653689711455,0.27525019447343535,0.5067317666461093,-0.004051963597059049,0.18549048051037717,0.5090225394643872,0.7633477253580455,0.30650314672734896
